"ODPIdriveInput","Index","EnableTW","Xtr_Mode","NullDut","Xtr_Enable","Xtr_Type","Chip_Select","Chain","iforce_vsense_sel","Ioff","vForce (V)","vRange(V)","IVPair","Suitename","Testname"
"O_IDL_8XSNMOS_X116",116,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XSNMOS_X117",117,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XSNMOS_X118",118,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XSNMOS_X119",119,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XSNMOS_X120",120,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XSNMOS_X121",121,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XSNMOS_X122",122,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XSNMOS_X123",123,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XSNMOS_X124",124,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000","0b100","0b111000","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDS_8XSNMOS_X000",0,"Yes",,"0b100","0b10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X001",1,"Yes",,"0b100","0b01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X002",2,"Yes",,"0b100","0b00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X003",3,"Yes",,"0b100","0b00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X004",4,"Yes",,"0b100","0b00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X005",5,"Yes",,"0b100","0b00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X006",6,"Yes",,"0b100","0b00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X007",7,"Yes",,"0b100","0b00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X008",8,"Yes",,"0b100","0b00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X009",9,"Yes",,"0b100","0b00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X010",10,"Yes",,"0b100","0b00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X011",11,"Yes",,"0b100","0b00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X012",12,"Yes",,"0b100","0b00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X013",13,"Yes",,"0b100","0b00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X014",14,"Yes",,"0b100","0b00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X015",15,"Yes",,"0b100","0b00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X016",16,"Yes",,"0b100","0b00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X017",17,"Yes",,"0b100","0b00000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X018",18,"Yes",,"0b100","0b00000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X019",19,"Yes",,"0b100","0b00000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X020",20,"Yes",,"0b100","0b00000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X021",21,"Yes",,"0b100","0b00000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X022",22,"Yes",,"0b100","0b00000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X023",23,"Yes",,"0b100","0b00000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X024",24,"Yes",,"0b100","0b00000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X025",25,"Yes",,"0b100","0b00000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X026",26,"Yes",,"0b100","0b00000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X027",27,"Yes",,"0b100","0b00000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X028",28,"Yes",,"0b100","0b00000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X029",29,"Yes",,"0b100","0b00000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X030",30,"Yes",,"0b100","0b00000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X031",31,"Yes",,"0b100","0b00000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X032",32,"Yes",,"0b100","0b00000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X033",33,"Yes",,"0b100","0b00000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X034",34,"Yes",,"0b100","0b00000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X035",35,"Yes",,"0b100","0b00000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X036",36,"Yes",,"0b100","0b00000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X037",37,"Yes",,"0b100","0b00000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X038",38,"Yes",,"0b100","0b00000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X039",39,"Yes",,"0b100","0b00000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X040",40,"Yes",,"0b100","0b00000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X041",41,"Yes",,"0b100","0b00000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X042",42,"Yes",,"0b100","0b00000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X043",43,"Yes",,"0b100","0b00000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X044",44,"Yes",,"0b100","0b00000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X045",45,"Yes",,"0b100","0b00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X046",46,"Yes",,"0b100","0b00000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X047",47,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X048",48,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X049",49,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X050",50,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X051",51,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X052",52,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X053",53,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X054",54,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X055",55,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X056",56,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X057",57,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X058",58,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X059",59,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X060",60,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X061",61,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X062",62,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
"O_IDS_8XSNMOS_X063",63,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000","0b100","0b111000","0b000000000","0b10000000","0b0",0.85,1.15,1,,
