"Suite name","Test name","Test number","Lsl","Lsl","Lsl","Lsl","Lsl","Lsl_typ","Usl_typ","Usl","Usl","Usl","Usl","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"Test mode","","","TEMP_105_DEG","TEMP_100_DEG","TEMP_25_DEG","TEMP_0_DEG","TEMP_N40_DEG","","","TEMP_105_DEG","TEMP_100_DEG","TEMP_25_DEG","TEMP_0_DEG","TEMP_N40_DEG","","","","","","","","",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VPP_P1_S1","1976","-10","-10","-10","-10","-10","GE","LE","100","100","10","10","10","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_vrefsstl0_P1_S1","1977","0","0","0","0","0","GE","LE","0","0","0","0","0","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_vrefsstl1_P1_S1","1978","0","0","0","0","0","GE","LE","0","0","0","0","0","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_FUNC","X_XB_P2_S1","1979","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_end_FUNC","X_XB_P2_end","1980","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_XB_VDDCORE_P2_S1","1981","-10","-10","-10","-10","-10","GE","LE","11042","11042","5542","5542","5542","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_XB_VDDDDR_P2_S1","1982","-10","-10","-10","-10","-10","GE","LE","500","500","245","245","245","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_XB_VDDDPLL_P2_S1","1983","-10","-10","-1","-1","-1","GE","LE","100","100","1","1","1","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_XB_VDDIO_P2_S1","1984","-10","-10","-10","-10","-10","GE","LE","250","250","150","150","150","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_XB_VDDNWA_P2_S1","1985","-10","-10","-1","-1","-1","GE","LE","10","10","1","1","1","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_XB_VDDPLL_P2_S1","1986","-100","-100","-50","-50","-50","GE","LE","50","50","50","50","50","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_XB_VDDRAM_P2_S1","1987","-10","-10","-10","-10","-10","GE","LE","2642","2642","1342","1342","1342","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_XB_VDDSHI_P2_S1","1988","-10","-10","-10","-10","-10","GE","LE","1000","1000","750","750","750","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
