"memInstId","repairType","block","Suite name","Test name"
"1972","-1","1"
"1973","-1","1"
"1974","-1","1"
"2013","-1","1"
"2014","-1","1"
"2015","-1","1"
"2016","-1","1"
"2017","-1","1"
"2018","-1","1"
"2019","-1","1"
"2022","-1","1"
"2023","-1","1"
"2024","-1","1"
"2025","-1","1"
"2026","-1","1"
"2027","-1","1"
"2028","-1","1"
"2029","-1","1"
"2030","-1","1"
"2031","-1","1"
"2034","-1","1"
"2035","-1","1"
"2036","-1","1"
"2037","-1","1"
"2038","-1","1"
"2039","-1","1"
"2040","-1","1"
"2041","-1","1"
"2042","-1","1"
"2043","-1","1"
"2044","-1","1"
"2045","-1","1"
"2046","-1","1"
"2047","-1","1"
"2048","-1","1"
"2049","-1","1"
"2050","-1","1"
"1308","-1","1"
"1309","-1","1"
"1310","-1","1"
"1311","-1","1"
"1312","-1","1"
"1313","-1","1"
"1314","-1","1"
"1317","-1","1"
"1318","-1","1"
"1319","-1","1"
"1320","-1","1"
"1321","-1","1"
"1322","-1","1"
"1323","-1","1"
"1324","-1","1"
"1325","-1","1"
"1326","-1","1"
"1329","-1","1"
"1330","-1","1"
"1331","-1","1"
"1332","-1","1"
"1333","-1","1"
"1334","-1","1"
"1335","-1","1"
"1336","-1","1"
"1337","-1","1"
"1338","-1","1"
"1339","-1","1"
"1340","-1","1"
"1341","-1","1"
"1342","-1","1"
"1343","-1","1"
"1344","-1","1"
"1345","-1","1"
"1975","-1","1"
"1976","-1","1"
"1977","-1","1"
"1978","-1","1"
"1979","-1","1"
"1980","-1","1"
"1981","-1","1"
"1984","-1","1"
"1985","-1","1"
"1986","-1","1"
"1987","-1","1"
"1988","-1","1"
"1989","-1","1"
"1990","-1","1"
"1991","-1","1"
"1992","-1","1"
"1993","-1","1"
"1996","-1","1"
"1997","-1","1"
"1998","-1","1"
"1999","-1","1"
"2000","-1","1"
"2001","-1","1"
"2002","-1","1"
"2003","-1","1"
"2004","-1","1"
"2005","-1","1"
"2006","-1","1"
"2007","-1","1"
"2008","-1","1"
"2009","-1","1"
"2010","-1","1"
"2011","-1","1"
"2012","-1","1"
"830","-1","1"
"831","-1","1"
"832","-1","1"
"833","-1","1"
"834","-1","1"
"835","-1","1"
"836","-1","1"
"839","-1","1"
"840","-1","1"
"841","-1","1"
"842","-1","1"
"843","-1","1"
"844","-1","1"
"845","-1","1"
"846","-1","1"
"847","-1","1"
"848","-1","1"
"851","-1","1"
"852","-1","1"
"853","-1","1"
"854","-1","1"
"855","-1","1"
"856","-1","1"
"857","-1","1"
"858","-1","1"
"859","-1","1"
"860","-1","1"
"861","-1","1"
"862","-1","1"
"863","-1","1"
"864","-1","1"
"865","-1","1"
"866","-1","1"
"867","-1","1"
"792","-1","1"
"793","-1","1"
"794","-1","1"
"795","-1","1"
"796","-1","1"
"797","-1","1"
"798","-1","1"
"801","-1","1"
"802","-1","1"
"803","-1","1"
"804","-1","1"
"805","-1","1"
"806","-1","1"
"807","-1","1"
"808","-1","1"
"809","-1","1"
"810","-1","1"
"813","-1","1"
"814","-1","1"
"815","-1","1"
"816","-1","1"
"817","-1","1"
"818","-1","1"
"819","-1","1"
"820","-1","1"
"821","-1","1"
"822","-1","1"
"823","-1","1"
"824","-1","1"
"825","-1","1"
"826","-1","1"
"827","-1","1"
"828","-1","1"
"829","-1","1"
"2051","-1","1"
"2052","-1","1"
"2053","-1","1"
"2054","-1","1"
"2055","-1","1"
"2056","-1","1"
"2057","-1","1"
"2060","-1","1"
"2061","-1","1"
"2062","-1","1"
"2063","-1","1"
"2064","-1","1"
"2065","-1","1"
"2066","-1","1"
"2067","-1","1"
"2068","-1","1"
"2069","-1","1"
"2072","-1","1"
"2073","-1","1"
"2074","-1","1"
"2075","-1","1"
"2076","-1","1"
"2077","-1","1"
"2078","-1","1"
"2079","-1","1"
"2080","-1","1"
"2081","-1","1"
"2082","-1","1"
"2083","-1","1"
"2084","-1","1"
"2085","-1","1"
"2086","-1","1"
"2087","-1","1"
"2088","-1","1"
"1","-1","1"
"2","-1","1"
"3","-1","1"
"4","-1","1"
"5","-1","1"
"6","-1","1"
"7","-1","1"
"10","-1","1"
"11","-1","1"
"12","-1","1"
"13","-1","1"
"14","-1","1"
"15","-1","1"
"16","-1","1"
"17","-1","1"
"18","-1","1"
"19","-1","1"
"22","-1","1"
"23","-1","1"
"24","-1","1"
"25","-1","1"
"26","-1","1"
"27","-1","1"
"28","-1","1"
"29","-1","1"
"30","-1","1"
"31","-1","1"
"32","-1","1"
"33","-1","1"
"34","-1","1"
"35","-1","1"
"36","-1","1"
"37","-1","1"
"38","-1","1"
"41","-1","1"
"44","-1","1"
"48","-1","1"
"55","-1","1"
"58","-1","1"
"64","-1","1"
"73","-1","1"
"76","-1","1"
"83","-1","1"
"84","-1","1"
"86","-1","1"
"89","-1","1"
"94","-1","1"
"95","-1","1"
"103","-1","1"
"107","-1","1"
"115","-1","1"
"116","-1","1"
"128","-1","1"
"130","-1","1"
"133","-1","1"
"136","-1","1"
"143","-1","1"
"144","-1","1"
"158","-1","1"
"172","-1","1"
"188","-1","1"
"196","-1","1"
"197","-1","1"
"200","-1","1"
"216","-1","1"
"217","-1","1"
"218","-1","1"
"219","-1","1"
"228","-1","1"
"237","-1","1"
"247","-1","1"
"256","-1","1"
"264","-1","1"
"268","-1","1"
"283","-1","1"
"289","-1","1"
"307","-1","1"
"308","-1","1"
"312","-1","1"
"319","-1","1"
"320","-1","1"
"321","-1","1"
"334","-1","1"
"339","-1","1"
"340","-1","1"
"346","-1","1"
"355","-1","1"
"366","-1","1"
"370","-1","1"
"374","-1","1"
"378","-1","1"
"382","-1","1"
"391","-1","1"
"396","-1","1"
"400","-1","1"
"401","-1","1"
"403","-1","1"
"408","-1","1"
"409","-1","1"
"416","-1","1"
"417","-1","1"
"419","-1","1"
"420","-1","1"
"427","-1","1"
"430","-1","1"
"432","-1","1"
"436","-1","1"
"440","-1","1"
"442","-1","1"
"445","-1","1"
"449","-1","1"
"455","-1","1"
"462","-1","1"
"464","-1","1"
"472","-1","1"
"482","-1","1"
"497","-1","1"
"505","-1","1"
"512","-1","1"
"515","-1","1"
"518","-1","1"
"520","-1","1"
"521","-1","1"
"536","-1","1"
"541","-1","1"
"542","-1","1"
"543","-1","1"
"547","-1","1"
"556","-1","1"
"557","-1","1"
"564","-1","1"
"567","-1","1"
"568","-1","1"
"576","-1","1"
"579","-1","1"
"580","-1","1"
"582","-1","1"
"583","-1","1"
"586","-1","1"
"588","-1","1"
"589","-1","1"
"600","-1","1"
"601","-1","1"
"607","-1","1"
"615","-1","1"
"617","-1","1"
"618","-1","1"
"626","-1","1"
"639","-1","1"
"640","-1","1"
"641","-1","1"
"645","-1","1"
"664","-1","1"
"669","-1","1"
"678","-1","1"
"683","-1","1"
"688","-1","1"
"689","-1","1"
"690","-1","1"
"695","-1","1"
"698","-1","1"
"709","-1","1"
"724","-1","1"
"730","-1","1"
"737","-1","1"
"744","-1","1"
"745","-1","1"
"746","-1","1"
"747","-1","1"
"750","-1","1"
"751","-1","1"
"757","-1","1"
"766","-1","1"
"767","-1","1"
"772","-1","1"
"773","-1","1"
"778","-1","1"
"788","-1","1"
"789","-1","1"
"1914","-1","1"
"1346","-1","1"
"1349","-1","1"
"1350","-1","1"
"1352","-1","1"
"1356","-1","1"
"1357","-1","1"
"1362","-1","1"
"1363","-1","1"
"1365","-1","1"
"1366","-1","1"
"1367","-1","1"
"1371","-1","1"
"1376","-1","1"
"1377","-1","1"
"1379","-1","1"
"1381","-1","1"
"1382","-1","1"
"1385","-1","1"
"1386","-1","1"
"1387","-1","1"
"1388","-1","1"
"1389","-1","1"
"1390","-1","1"
"1391","-1","1"
"1393","-1","1"
"1394","-1","1"
"1395","-1","1"
"1396","-1","1"
"1399","-1","1"
"1400","-1","1"
"1401","-1","1"
"1402","-1","1"
"1403","-1","1"
"1404","-1","1"
"1407","-1","1"
"1408","-1","1"
"1410","-1","1"
"1411","-1","1"
"1412","-1","1"
"1414","-1","1"
"1416","-1","1"
"1418","-1","1"
"1420","-1","1"
"1421","-1","1"
"1422","-1","1"
"1423","-1","1"
"1426","-1","1"
"1427","-1","1"
"1428","-1","1"
"1429","-1","1"
"1430","-1","1"
"1431","-1","1"
"1432","-1","1"
"1434","-1","1"
"1437","-1","1"
"1439","-1","1"
"1440","-1","1"
"1442","-1","1"
"1444","-1","1"
"1445","-1","1"
"1446","-1","1"
"1448","-1","1"
"1450","-1","1"
"1451","-1","1"
"1452","-1","1"
"1453","-1","1"
"1454","-1","1"
"1457","-1","1"
"1458","-1","1"
"1459","-1","1"
"1460","-1","1"
"1461","-1","1"
"1462","-1","1"
"1463","-1","1"
"1464","-1","1"
"1465","-1","1"
"1467","-1","1"
"1468","-1","1"
"1470","-1","1"
"1472","-1","1"
"1473","-1","1"
"1474","-1","1"
"1475","-1","1"
"1476","-1","1"
"1479","-1","1"
"1480","-1","1"
"1481","-1","1"
"1482","-1","1"
"1484","-1","1"
"1485","-1","1"
"1486","-1","1"
"1487","-1","1"
"1488","-1","1"
"1489","-1","1"
"1491","-1","1"
"1492","-1","1"
"1494","-1","1"
"1495","-1","1"
"1496","-1","1"
"1497","-1","1"
"1498","-1","1"
"1499","-1","1"
"1500","-1","1"
"1503","-1","1"
"1504","-1","1"
"1506","-1","1"
"1508","-1","1"
"1509","-1","1"
"1510","-1","1"
"1511","-1","1"
"1514","-1","1"
"1516","-1","1"
"1519","-1","1"
"1520","-1","1"
"1521","-1","1"
"1522","-1","1"
"1523","-1","1"
"1524","-1","1"
"1525","-1","1"
"1526","-1","1"
"1527","-1","1"
"1528","-1","1"
"1531","-1","1"
"1532","-1","1"
"1533","-1","1"
"1535","-1","1"
"1538","-1","1"
"1539","-1","1"
"1540","-1","1"
"1541","-1","1"
"1542","-1","1"
"1543","-1","1"
"1544","-1","1"
"1546","-1","1"
"1547","-1","1"
"1548","-1","1"
"1550","-1","1"
"1551","-1","1"
"1552","-1","1"
"1555","-1","1"
"1556","-1","1"
"1558","-1","1"
"1560","-1","1"
"1562","-1","1"
"1565","-1","1"
"1567","-1","1"
"1568","-1","1"
"1570","-1","1"
"1572","-1","1"
"1573","-1","1"
"1576","-1","1"
"1578","-1","1"
"1579","-1","1"
"1580","-1","1"
"1581","-1","1"
"1582","-1","1"
"1583","-1","1"
"1584","-1","1"
"1585","-1","1"
"1586","-1","1"
"1587","-1","1"
"1588","-1","1"
"1589","-1","1"
"1590","-1","1"
"1593","-1","1"
"1595","-1","1"
"1596","-1","1"
"1597","-1","1"
"1598","-1","1"
"1599","-1","1"
"1600","-1","1"
"1601","-1","1"
"1602","-1","1"
"1603","-1","1"
"1604","-1","1"
"1605","-1","1"
"1606","-1","1"
"1607","-1","1"
"1609","-1","1"
"1610","-1","1"
"1615","-1","1"
"1617","-1","1"
"1618","-1","1"
"1619","-1","1"
"1620","-1","1"
"1621","-1","1"
"1622","-1","1"
"1623","-1","1"
"1624","-1","1"
"1627","-1","1"
"1628","-1","1"
"1630","-1","1"
"1632","-1","1"
"1633","-1","1"
"1634","-1","1"
"1635","-1","1"
"1637","-1","1"
"1638","-1","1"
"1639","-1","1"
"1641","-1","1"
"1642","-1","1"
"1644","-1","1"
"1645","-1","1"
"1646","-1","1"
"1647","-1","1"
"1648","-1","1"
"1650","-1","1"
"1651","-1","1"
"1652","-1","1"
"1656","-1","1"
"1659","-1","1"
"1660","-1","1"
"1661","-1","1"
"1662","-1","1"
"1664","-1","1"
"1665","-1","1"
"1666","-1","1"
"1667","-1","1"
"1669","-1","1"
"1672","-1","1"
"1673","-1","1"
"1674","-1","1"
"1675","-1","1"
"1677","-1","1"
"1678","-1","1"
"1679","-1","1"
"1681","-1","1"
"1682","-1","1"
"1683","-1","1"
"1684","-1","1"
"1685","-1","1"
"1686","-1","1"
"1687","-1","1"
"1688","-1","1"
"1689","-1","1"
"1690","-1","1"
"1691","-1","1"
"1692","-1","1"
"1693","-1","1"
"1697","-1","1"
"1698","-1","1"
"1699","-1","1"
"1701","-1","1"
"1702","-1","1"
"1704","-1","1"
"1705","-1","1"
"1706","-1","1"
"1707","-1","1"
"1708","-1","1"
"1710","-1","1"
"1711","-1","1"
"1712","-1","1"
"1713","-1","1"
"1714","-1","1"
"1715","-1","1"
"1717","-1","1"
"1718","-1","1"
"1719","-1","1"
"1721","-1","1"
"1722","-1","1"
"1723","-1","1"
"1724","-1","1"
"1726","-1","1"
"1728","-1","1"
"1731","-1","1"
"1732","-1","1"
"1734","-1","1"
"1737","-1","1"
"1739","-1","1"
"1740","-1","1"
"1741","-1","1"
"1742","-1","1"
"1743","-1","1"
"1745","-1","1"
"1746","-1","1"
"1747","-1","1"
"1749","-1","1"
"1750","-1","1"
"1751","-1","1"
"1752","-1","1"
"1753","-1","1"
"1754","-1","1"
"1756","-1","1"
"1758","-1","1"
"1759","-1","1"
"1760","-1","1"
"1762","-1","1"
"1763","-1","1"
"1764","-1","1"
"1765","-1","1"
"1767","-1","1"
"1768","-1","1"
"1769","-1","1"
