node_id,Bypassed,SuiteName,SoftBinNum,SoftBinName,HardBinName,BinNumber,BinSource,BinOveron(local),Testmethod,Kepler_TestNameTypelist_pg2.csv : FT_RPC_HT
779,,BRDG_SRCH_P10_PG_FuncVmin_st,1252,FUNC_J_BRDG_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
780,Y,BRDG_P00_PG_FuncVmin_st,1242,FUNC_J_BRDG_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
781,Y,BRDG_P01_PG_FuncVmin_st,1243,FUNC_J_BRDG_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
782,Y,BRDG_P02_PG_FuncVmin_st,1244,FUNC_J_BRDG_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
783,Y,BRDG_P02_PG_1_FuncVmin_st,1244,FUNC_J_BRDG_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
784,Y,BRDG_P04_PG_FuncVmin_st,1246,FUNC_J_BRDG_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
785,Y,BRDG_P05_PG_FuncVmin_st,1247,FUNC_J_BRDG_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
786,Y,BRDG_P06_PG_FuncVmin_st,1248,FUNC_J_BRDG_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
787,Y,BRDG_P06_PG_1_FuncVmin_st,1248,FUNC_J_BRDG_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
788,Y,BRDG_P07_PG_FuncVmin_st,1249,FUNC_J_BRDG_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
789,Y,BRDG_P08_PG_FuncVmin_st,1250,FUNC_J_BRDG_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
790,Y,BRDG_P09_PG_FuncVmin_st,1251,FUNC_J_BRDG_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
791,Y,BRDG_P09_PG_1_FuncVmin_st,1251,FUNC_J_BRDG_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
792,Y,BRDG_P10_PG_FuncVmin_st,1252,FUNC_J_BRDG_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
795,Y,BRDG_SRCH_FULCHP_PG_FuncVmin_st,1253,FUNC_J_BRDG_FULCHP_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
799,,BRDG_FULCHP_PG_FuncVmin_st,1253,FUNC_J_BRDG_FULCHP_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
804,,CHAIN_SRCH_P03_PG_FuncVmin_st,1218,FUNC_J_CHAIN_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
807,,CHAIN_P03_PG_FuncVmin_st,1218,FUNC_J_CHAIN_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
810,,SAF_SRCH_P03_PG_FuncVmin_st,1231,FUNC_J_SAF_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
813,,SAF_P03_PG_FuncVmin_st,1231,FUNC_J_SAF_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
816,,BRDG_SRCH_P03_PG_FuncVmin_st,1245,FUNC_J_BRDG_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
817,Y,BRDG_P03_PG_FuncVmin_st,1245,FUNC_J_BRDG_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
820,,CHAIN_P03_PG_1_FuncVmin_st,1218,FUNC_J_CHAIN_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
823,,CHAIN_P03_PG_2_FuncVmin_st,1218,FUNC_J_CHAIN_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
826,,CHAIN_P03_PG_3_FuncVmin_st,1218,FUNC_J_CHAIN_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
829,,SAF_SRCH_FULCHP_PG_FuncVmin_st,1241,FUNC_J_SAF_FULCHP_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
832,,SAF_FULCHP_PG_FuncVmin_st,1241,FUNC_J_SAF_FULCHP_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
834,,CTCS_Vmin,MISSING BIN INFO,---,---,---,---,,ti_tml.Thermal.Thermal_Control,MISSING TestNameType ENTRY
836,,CTCS_START_AtSpeedVmin,MISSING BIN INFO,---,---,---,---,,ti_tml.Thermal.Thermal_Control,MISSING TestNameType ENTRY
840,Y,Shmoo_PHY_USB_min,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
841,,LED_PHY_USB_PG_AtSpeedVmin_st,1406,FUNC_M_LED_PHY_USB_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
844,Y,Shmoo_PHY_XGE_min,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
845,,LED_PHY_XGE_PG_AtSpeedVmin_st,1383,FUNC_M_LED_PHY_XGE_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
848,Y,Shmoo_PHY_VUSR_min,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
849,,LED_PHY_VUSR_PG_AtSpeedVmin_st,1382,FUNC_M_LED_PHY_VUSR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
852,,LED_PA_PG_AtSpeedVmin_cold_st,1373,FUNC_M_LED_PA_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
855,,LED_USB_PG_AtSpeedVmin_cold_st,1399,FUNC_M_LED_USB_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
858,,LED_PA_PG_AtSpeedVmin_st,1373,FUNC_M_LED_PA_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
861,,LED_USB_PG_AtSpeedVmin_st,1399,FUNC_M_LED_USB_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
865,Y,Shmoo_INTC_Vmin,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
866,,LED_INTC_PG_AtSpeedVmin_st,1370,FUNC_M_LED_INTC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
871,,LED_DDR_PG_AtSpeedVmin_cold_st,1363,FUNC_M_LED_DDR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
874,,LED_PCIE_PG_AtSpeedVmin_cold_st,1374,FUNC_M_LED_PCIE_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
877,,LED_DDR_PG_AtSpeedVmin_st,1363,FUNC_M_LED_DDR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
880,,LED_PCIE_PG_AtSpeedVmin_st,1374,FUNC_M_LED_PCIE_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
884,,LED_AIF_PG_AtSpeedVmin_st,1356,FUNC_M_LED_AIF_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
885,Y,LED_SGMII_PG_AtSpeedVmin_st,1404,FUNC_M_LED_SGMII_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
888,,LED_SRIO_PG_AtSpeedVmin_st,1392,FUNC_M_LED_SRIO_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
891,,LED_VUSR_PG_AtSpeedVmin_st,1402,FUNC_M_LED_VUSR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
892,Y,LED_XGE_PG_AtSpeedVmin_st,1403,FUNC_M_LED_XGE_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
898,Y,Shmoo_ACPHY_Vmin,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
899,,LED_ACPHY_DDR_PG_AtSpeedVmin_st,1377,FUNC_M_LED_ACPHY_DDR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
902,Y,Shmoo_DATPHY_Vmin_Core,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
903,Y,Shmoo_DATPHY_Vmin_DDRClk,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
904,,LED_DATPHY_DDR_PG_AtSpeedVmin_st,1378,FUNC_M_LED_DATPHY_DDR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
907,,LED_PHY_PCIE_PG_AtSpeedVmin_st,1379,FUNC_M_LED_PHY_PCIE_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
910,,LED_PHY_AIF_PG_AtSpeedVmin_st,1375,FUNC_M_LED_PHY_AIF_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
913,,LED_PHY_SGMII_PG_AtSpeedVmin_st,1380,FUNC_M_LED_PHY_SGMII_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
916,,LED_PHY_SRIO_PG_AtSpeedVmin_st,1381,FUNC_M_LED_PHY_SRIO_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
919,,LED_DDR_PG_AtSpeedVminDDR3L_st,1408,FUNC_L_LED_DDR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
922,,LED_ACPHY_DDR_PG_AtSpeedVminDDR3L_st,1410,FUNC_L_LED_ACPHY_DDR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
925,,LED_DATPHY_DDR_PG_AtSpeedVminDDR3L_st,1411,FUNC_L_LED_DATPHY_DDR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
932,,SpeedSortVert_LED,MISSING BIN INFO,---,---,---,---,,ti_tml.Digital.SpeedSortVertical,MISSING TestNameType ENTRY
935,,LED_BOOT_PG_AtSpeedVmin_cold_st,1362,FUNC_M_LED_BOOT_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
938,,LED_TRACER_PG_AtSpeedVmin_cold_st,1397,FUNC_M_LED_TRACER_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
941,,LED_BOOT_PG_AtSpeedVmin_st,1362,FUNC_M_LED_BOOT_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
944,,LED_TRACER_PG_AtSpeedVmin_st,1397,FUNC_M_LED_TRACER_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
947,,LED_BCP_PG_AtSpeedVmin_st,1360,FUNC_M_LED_BCP_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
952,,LED_GPIO_PG_AtSpeedVmin_cold_st,1368,FUNC_M_LED_GPIO_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
955,,LED_MSMC_PG_AtSpeedVmin_cold_st,1372,FUNC_M_LED_MSMC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
958,,LED_MPU_PG_AtSpeedVmin_cold_st,1371,FUNC_M_LED_MPU_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
961,,LED_EDMA_PG_AtSpeedVmin_cold_st,1364,FUNC_M_LED_EDMA_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
964,,LED_FFTC_PG_AtSpeedVmin_cold_st,1366,FUNC_M_LED_FFTC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
967,,LED_GEM_PG_AtSpeedVmin_cold_st,1367,FUNC_M_LED_GEM_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
970,,LED_RAC_PG_AtSpeedVmin_cold_st,1388,FUNC_M_LED_RAC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
973,,LED_GPIO_PG_AtSpeedVmin_st,1368,FUNC_M_LED_GPIO_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
976,,LED_MSMC_PG_AtSpeedVmin_st,1372,FUNC_M_LED_MSMC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
979,,LED_MPU_PG_AtSpeedVmin_st,1371,FUNC_M_LED_MPU_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
982,,LED_EDMA_PG_AtSpeedVmin_st,1364,FUNC_M_LED_EDMA_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
985,,LED_FFTC_PG_AtSpeedVmin_st,1366,FUNC_M_LED_FFTC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
988,,LED_GEM_PG_AtSpeedVmin_st,1367,FUNC_M_LED_GEM_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
991,,LED_RAC_PG_AtSpeedVmin_st,1388,FUNC_M_LED_RAC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
995,,LED_TAC_PG_AtSpeedVmin_st,1394,FUNC_M_LED_TAC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
998,,LED_SRSS_PG_AtSpeedVmin_st,1393,FUNC_M_LED_SRSS_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1001,,LED_ALLCORES_PG_AtSpeedVmin_st,1357,FUNC_M_LED_ALLCORES_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1002,Y,LED_ATDF_PG_AtSpeedVmin_st,1359,FUNC_M_LED_ATDF_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1005,,LED_BCR_PG_AtSpeedVmin_st,1361,FUNC_M_LED_BCR_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1008,,LED_EMIF_PG_AtSpeedVmin_st,1365,FUNC_M_LED_EMIF_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1011,,LED_GEMROM_PG_AtSpeedVmin_st,1367,FUNC_M_LED_GEM_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1014,,LED_I2C_PG_AtSpeedVmin_st,1369,FUNC_M_LED_I2C_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1017,,LED_PLLCTRL_PG_AtSpeedVmin_st,1384,FUNC_M_LED_PLLCTRL_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1020,,LED_PSC_PG_AtSpeedVmin_st,1385,FUNC_M_LED_PSC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1023,,LED_QMSS_PG_AtSpeedVmin_st,1387,FUNC_M_LED_QMSS_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1026,,LED_SEC_PG_AtSpeedVmin_st,1389,FUNC_M_LED_SEC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1029,,LED_SM2_PG_AtSpeedVmin_st,1390,FUNC_M_LED_SM2_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1032,,LED_SPI_PG_AtSpeedVmin_st,1391,FUNC_M_LED_SPI_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1035,Y,LED_SRCH_BCP_PG_AtSpeedVmin_st,1360,FUNC_M_LED_BCP_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1038,Y,LED_SRCH_GEM_PG_AtSpeedVmin_st,1367,FUNC_M_LED_GEM_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1042,Y,LED_SRCH_MSMC_PG_AtSpeedVmin_st,1372,FUNC_M_LED_MSMC_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1045,,LED_TCP_PG_AtSpeedVmin_st,1395,FUNC_M_LED_TCP_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1048,,LED_TIMER_PG_AtSpeedVmin_st,1396,FUNC_M_LED_TIMER_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1051,,LED_UART_PG_AtSpeedVmin_st,1398,FUNC_M_LED_UART_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1054,,LED_USIM_PG_AtSpeedVmin_st,1400,FUNC_M_LED_USIM_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1057,,LED_VCP_PG_AtSpeedVmin_st,1401,FUNC_M_LED_VCP_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1058,Y,LED_OTHERS_01_PG_AtSpeedVmin_st,1409,FUNC_M_LED_OTHERS_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1059,Y,LED_OTHERS_10_PG_AtSpeedVmin_st,1409,FUNC_M_LED_OTHERS_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1060,Y,LED_OTHERS_11_PG_AtSpeedVmin_st,1409,FUNC_M_LED_OTHERS_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1070,,SpeedSortVert_LED_100ns_65,MISSING BIN INFO,---,---,---,---,,ti_tml.Digital.SpeedSortVertical,MISSING TestNameType ENTRY
1071,Y,Shmoo_ARM_Core_1,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
1072,Y,Shmoo_ARM_SLo_1,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
1075,,LED_ARM_65_PG_AtSpeedVmin_st,1358,FUNC_M_LED_ARM_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1080,,SpeedSortVert_LED_100ns,MISSING BIN INFO,---,---,---,---,,ti_tml.Digital.SpeedSortVertical,MISSING TestNameType ENTRY
1081,Y,Shmoo_ARM_Core,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
1082,Y,Shmoo_ARM_SLo,MISSING BIN INFO,---,---,---,---,,ti_tml.AcTest.ShmooBurst,MISSING TestNameType ENTRY
1085,,LED_ARM_PG_AtSpeedVmin_st,1358,FUNC_M_LED_ARM_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!1
1086,Y,LED_SRCH_ARM_PG_AtSpeedVmin_st,1358,FUNC_M_LED_ARM_F,F_FUNC_SPEED,14,cat,,ti_tml.Digital.Functional,!0
1091,,SpeedSortVert_PBIST_NON_T0,MISSING BIN INFO,---,---,---,---,,ti_tml.Digital.SpeedSortVertical,MISSING TestNameType ENTRY
1094,,PB_PLL_1PR_COLD_AtSpeedVmin_st,1266,FUNC_M_PB_PLL_1PR_AA_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1097,,PB_PLL_2PR_COLD_AtSpeedVmin_st,1273,FUNC_M_PB_PLL_2PR_AA_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1100,,PB_PLL_DSP_COLD_AtSpeedVmin_st,1280,FUNC_M_PB_PLL_DSP_AA_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1103,,PB_PLL_RTA_Gx_COLD_AtSpeedVmin_st,1295,FUNC_M_PB_PLL_RTA_G0_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1106,,PB_PLL_S1R_Gx_COLD_AtSpeedVmin_st,1307,FUNC_M_PB_PLL_S1R_G0_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1109,,PB_PLL_S2A_COLD_AtSpeedVmin_st,1317,FUNC_M_PB_PLL_S2A_C3_2_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1112,,PB_PLL_S4A_AA_Gx_COLD_AtSpeedVmin_st,1318,FUNC_M_PB_PLL_S4A_AA_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1115,,PB_PLL_SDP_COLD_AtSpeedVmin_st,1336,FUNC_M_PB_PLL_SDP_AA_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1118,,PB_PLL_SSP_COLD_AtSpeedVmin_st,1346,FUNC_M_PB_PLL_SSP_C1_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1121,,PB_PLL_UHD_COLD_AtSpeedVmin_st,1349,FUNC_M_PB_PLL_UHD_AA_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
1124,,PB_PLL_1PR_AA_3_PG_AtSpeedVmin_st,1266,FUNC_M_PB_PLL_1PR_AA_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1127,,PB_PLL_1PR_C1_3_PG_AtSpeedVmin_st,1267,FUNC_M_PB_PLL_1PR_C1_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1130,,PB_PLL_1PR_C3_3_PG_AtSpeedVmin_st,1268,FUNC_M_PB_PLL_1PR_C3_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1133,,PB_PLL_1PR_C3_4_PG_AtSpeedVmin_st,1270,FUNC_M_PB_PLL_1PR_C3_4_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1136,,PB_PLL_1PR_T0_1_PG_AtSpeedVmin_st,1079,FUNC_K_PB_PLL_1PR_T0_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1139,,PB_PLL_2PR_AA_3_PG_AtSpeedVmin_st,1273,FUNC_M_PB_PLL_2PR_AA_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1142,,PB_PLL_2PR_C1_3_PG_AtSpeedVmin_st,1274,FUNC_M_PB_PLL_2PR_C1_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1145,,PB_PLL_2PR_C2_2_PG_AtSpeedVmin_st,1276,FUNC_M_PB_PLL_2PR_C2_2_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1148,,PB_PLL_2PR_C3_3_PG_AtSpeedVmin_st,1277,FUNC_M_PB_PLL_2PR_C3_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1151,,PB_PLL_2PR_C3_4_PG_AtSpeedVmin_st,1279,FUNC_M_PB_PLL_2PR_C3_4_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1154,,PB_PLL_DSP_AA_3_PG_AtSpeedVmin_st,1280,FUNC_M_PB_PLL_DSP_AA_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1157,,PB_PLL_DSP_C1_3_PG_AtSpeedVmin_st,1281,FUNC_M_PB_PLL_DSP_C1_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1160,,PB_PLL_DSP_C2_3_PG_AtSpeedVmin_st,1284,FUNC_M_PB_PLL_DSP_C2_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1163,,PB_PLL_DSP_C3_3_PG_AtSpeedVmin_st,1288,FUNC_M_PB_PLL_DSP_C3_3_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1166,,PB_PLL_DSP_AA_6_PG_AtSpeedVmin_st,1282,FUNC_M_PB_PLL_DSP_AA_6_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1169,,PB_PLL_DSP_C1_6_PG_AtSpeedVmin_st,1283,FUNC_M_PB_PLL_DSP_C1_6_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1172,,PB_PLL_DSP_C2_6_PG_AtSpeedVmin_st,1285,FUNC_M_PB_PLL_DSP_C2_6_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1175,,PB_PLL_DSP_C3_6_PG_AtSpeedVmin_st,1289,FUNC_M_PB_PLL_DSP_C3_6_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1178,,PB_PLL_DSP_C3_2_PG_AtSpeedVmin_st,1287,FUNC_M_PB_PLL_DSP_C3_2_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1181,,PB_PLL_DSP_T0_T_PG_AtSpeedVmin_st,1293,FUNC_M_PB_PLL_DSP_T0_T_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1184,,PB_PLL_ROM_PG_AtSpeedVmin_st,1355,FUNC_M_PB_PLL_ROM_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1187,,PB_PLL_RTA_G0_1_PG_AtSpeedVmin_st,1295,FUNC_M_PB_PLL_RTA_G0_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1190,,PB_PLL_RTA_G1_1_PG_AtSpeedVmin_st,1296,FUNC_M_PB_PLL_RTA_G1_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1193,,PB_PLL_RTA_G2_1_PG_AtSpeedVmin_st,1297,FUNC_M_PB_PLL_RTA_G2_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1196,,PB_PLL_RTA_G3_1_PG_AtSpeedVmin_st,1298,FUNC_M_PB_PLL_RTA_G3_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1199,,PB_PLL_RTA_G4_1_PG_AtSpeedVmin_st,1299,FUNC_M_PB_PLL_RTA_G4_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1202,,PB_PLL_RTA_G5_1_PG_AtSpeedVmin_st,1300,FUNC_M_PB_PLL_RTA_G5_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1205,,PB_PLL_RTA_G6_1_PG_AtSpeedVmin_st,1301,FUNC_M_PB_PLL_RTA_G6_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1208,,PB_PLL_RTA_G7_1_PG_AtSpeedVmin_st,1302,FUNC_M_PB_PLL_RTA_G7_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1211,,PB_PLL_S1R_G0_1_PG_AtSpeedVmin_st,1307,FUNC_M_PB_PLL_S1R_G0_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1214,,PB_PLL_S1R_G1_1_PG_AtSpeedVmin_st,1308,FUNC_M_PB_PLL_S1R_G1_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1217,,PB_PLL_S1R_G2_1_PG_AtSpeedVmin_st,1309,FUNC_M_PB_PLL_S1R_G2_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1220,,PB_PLL_S1R_G3_1_PG_AtSpeedVmin_st,1310,FUNC_M_PB_PLL_S1R_G3_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
1223,,PB_PLL_S1R_G4_1_PG_AtSpeedVmin_st,1311,FUNC_M_PB_PLL_S1R_G4_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
