"Suite name","Test name","Test number","Lsl","Lsl_typ","Usl_typ","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"Test mode","","","TEMP_25_DEG","TEMP_25_DEG","TEMP_25_DEG","TEMP_25_DEG","TEMP_25_DEG","","","","","","","",""
IddqVmax_IqC08Ful_______LM10_005_st_PM1_MEAS,IQS_XB_VDDULO_P1_S1,211,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_005_st_PM1_MEAS,IQS_XB_VPP_P1_S1,212,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_FUNC,X_XB_P2_S1,213,1,GE,LE,1,Bool,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_end_FUNC,X_XB_P2_end,214,1,GE,LE,1,Bool,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDCORE_P2_S1,215,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDDDR_P2_S1,216,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDDPLL_P2_S1,217,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDIO_P2_S1,218,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDNWA_P2_S1,219,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDPLL_P2_S1,220,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDRAM_P2_S1,221,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDSHI_P2_S1,222,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDSLO_P2_S1,223,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDUHI_P2_S1,224,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VDDULO_P2_S1,225,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
IddqVmax_IqC08Ful_______LM10_006_st_PM1_MEAS,IQS_XB_VPP_P2_S1,226,0,GE,LE,0,mA,6,F_LEAK_IDDQ,17,F_LEAK_IDDQ,bad,,,
